stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate
development-amendment,16024001,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0792588848642745,0.499895119134122,0,0,9.73738013114394,12.5101297569829,0,1.03642923240208,0.11493642896628,0.279999999999999,0.360000000000001,0.5,0.187097844112769,0.0721614151464899,933,884,526,178,584,1635,926,709,994,584,410,0,0,0,371,0.349340866290019,0,367,319,9,2,32,32,0,0,0,0,178,755,444,0.275916666666642,199,6,0,0.169170151068253,0.239429215500899,0,0,0,0,0,0.314333333333334,3.536,0.236,0.193280000000002,0,0,0.754400000000001,43.8333333333333,77.1666666666667,48.6666666666667,0.0264387947269304,0.0670000000000002,0.0687174657534247,0.13685,0.985348481071263,1898,239,0.0937829293993678,0.121338912133891,0.09568071988002,0.0983436093984336,3.351138,0,666551617013,21191278076,105363559,0,184491645,context-aware-v2,frame-aware,service-certificate-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,205,199,0,6,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024002,n5-moderate-bg0,N5 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0542715756010475,0.532434124783448,0,0,9.53697055442023,12.4285462238622,0,1.03665965958433,0.0743836373687119,0.16,0.24,0.34,0.142189054726368,0.0678054173576562,701,802,664,56,744,1465,1138,327,919,744,175,0,0,0,105,0.122377622377622,0,2,103,0,2,32,32,0,0,0,0,56,800,2,0.258249999999979,56,2,0,0.227592118414149,0.291850459385045,0,0,0,0,0,0.276416666666667,3.208,0.109,0.204800000000002,0,0,0.663400000000001,55.3333333333333,94.8333333333333,62,0.0066002331002332,0.02,0.0441545698924732,0.0987,0.988135099397118,1754,119,0.0992018244013683,0.126050420168067,0.097127145475754,0.101953007832028,2.8391647,0,666768528981,21200219340,105363559,0,184457984,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,58,56,0,2,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024002,n5-moderate-bg0,N5 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0802423656765106,0.495625692440513,0,0,9.86537140491683,12.6444402293564,0,1.03651474841853,0.121746821448314,0.280000000000001,0.4,0.559999999999999,0.197766721945826,0.0760199004975125,955,934,514,147,552,1705,877,825,966,552,414,1,3,0,424,0.39222941720629,0,391,373,11,2,32,32,0,0,0,0,147,772,438,0.284333333333306,162,12,0,0.258693883814729,0.313654218807191,0,0,0,0,0,0.327333333333334,3.736,0.192,0.197632000000002,0,0,0.785600000000001,42.8333333333333,73.0833333333333,46,0.0254523589269196,0.0679999999999996,0.072144927536232,0.152,0.990276996888939,1986,194,0.0991943605236657,0.108247422680412,0.097127145475754,0.101953007832028,3.3146311,0,666768528981,21200219340,105363559,0,184484855,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,174,162,0,12,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024002,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0932020865006615,0.471155464727594,0,0,9.96196973006445,13.3004802743107,0,1.03672358470652,0.120364842454395,0.299999999999999,0.44,0.600000000000001,0.316307352128248,0.195942509673853,1075,2180,439,0,318,4048,771,3277,1537,318,1219,0,0,0,1723,0.790366972477064,0,232,1339,27,1,32,32,0,0,0,0,0,1537,208,0.756333333333351,0,23,0,0.735764130338005,0.803403639466399,0,0,0,0,0,0.726666666666624,8.71999999999948,0,0.393472,3.63499999999964,1471,1.7439999999999,36.5833333333333,64.25,26.5,0.0187724770642203,0.048,0.06287106918239,0.143000000000001,0.989352909468929,4603,0,0.0975450792961112,0,0.097127145475754,0.101953007832028,3.6511374,0,666768528981,21200219340,105363559,0,184675211,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,23,0,23,0,1,0,symmetric p-persistent CSMA renewal approximation,5.88708493848112,8.33333333333333,0.706450192617734,0.2401,0.903
development-amendment,16024002,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.258017325644589,0.268048736743767,1,0,9.95836863739159,13.972200041265,0,1.03655836549607,0.449651741293532,1.28,1.8384,2.2,1.12448866777225,0.674836926478719,1174,1418,137,0,81,2557,231,2323,760,81,679,1,3,0,1278,0.901269393511989,0,868,1115,38,1,32,32,0,0,0,0,0,760,517,0.573416666666704,0,27,0,0.573929175381931,0.674544067400614,0,0,0,0,0,0.472666666666652,5.67199999999982,0,0.194560000000002,3.63499999999964,1105,1.13439999999996,11.4166666666667,19.25,6.75,0.0248921015514811,0.056,0.144061728395062,0.372,0.986025742054111,2817,0,0.0954916577919773,0,0.097127145475754,0.101953007832028,3.40345,0,666768528981,21200219340,105363559,0,184702082,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,27,0,27,0,1,0,independent-start vulnerable-period ALOHA,2.31196650322817,8.33333333333333,0.27743598038738,0.2401,0.903
development-amendment,16024002,n5-stressed-bg0,N5 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.065844095824947,0.515267259683883,0,0,9.541349902647,12.3669437101455,0,1.03663765665627,0.0918407960199004,0.239999999999998,0.32,0.42,0.196340519624102,0.104499723604201,859,1038,723,38,569,1930,1111,819,977,569,408,0,0,0,200,0.185873605947955,0,3,182,2,2,32,32,0,0,0,0,38,905,5,0.318999999999972,38,8,0,0.285585426324176,0.351662268525384,0,0,0,0,0,0.351749999999999,4.15199999999999,0.069,0.231680000000003,0,0,0.844199999999997,60.25,92.5833333333333,47.4166666666667,0.00786988847583655,0.024,0.0444463971880493,0.0975999999999999,0.955270876545353,2268,72,0.301587301587302,0.25,0.299323446092318,0.297323779370105,3.076311,0,666768528981,21792446673,110997405,0,187168408,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,46,38,0,8,1,1,symmetric p-persistent CSMA renewal approximation,19.2787441663131,8.33333333333333,2.31344929995757,1,0.71
development-amendment,16024002,n5-stressed-bg0,N5 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0926705694443139,0.476083231206839,0,0,9.89682598699963,12.6497533591547,0,1.03644292760087,0.139679380873411,0.359999999999999,0.52,0.639999999999999,0.303206191265893,0.163526810392482,1073,1025,479,0,351,1851,723,1125,828,351,477,1,3,0,453,0.441951219512195,0,468,422,18,1,32,32,0,0,0,0,0,828,448,0.293249999999972,0,253,0,0.277690845334869,0.362122196558135,0,0,0,0,0,0.341666666666666,4.09999999999999,0,0.211968000000002,0,0,0.819999999999998,39.9166666666667,60.25,29.25,0.0227824390243903,0.0560000000000008,0.073843304843305,0.162,0.965031229627137,2131,0,0.297982167996246,0,0.299323446092318,0.297323779370105,3.2419509,0,666768528981,21792446673,110997405,0,187195279,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,253,0,253,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71
development-amendment,16024002,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.115149643553804,0.463014860878326,0,0,9.96196973006445,13.321485872566,0,1.03666199403472,0.162542841348811,0.42,0.678400000000001,0.92,0.504223327805417,0.341680486456606,1127,2295,388,0,207,4195,610,3585,1290,207,1083,0,0,0,1838,0.800871459694989,0,258,1427,30,1,32,32,0,0,0,0,0,1290,194,0.772083333333342,0,4,0,0.757639051432193,0.811357726386606,0,0,0,0,0,0.764999999999953,9.17999999999943,0,0.330240000000001,3.63499999999964,1561,1.83599999999989,32.3333333333333,50.8333333333333,17.25,0.019128540305011,0.048,0.0578647342995169,0.1318,0.967071368921436,4646,0,0.288635385277658,0,0.299323446092318,0.297323779370105,3.7769805,0,666768528981,21792446673,110997405,0,187385635,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,4,0,4,0,1,0,symmetric p-persistent CSMA renewal approximation,4.62882647433178,8.33333333333333,0.555459176919813,0.2401,0.71
development-amendment,16024002,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.292720948391698,0.25156127530783,1,0,9.95836863739159,13.972200041265,0,1.03659110151438,0.468402432283029,1.36,2.1184,2.48,1.50702045328911,1.03861802100608,1200,1424,130,0,48,2568,197,2368,692,48,644,1,3,0,1276,0.896067415730337,0,890,1117,41,1,32,32,0,0,0,0,0,692,486,0.575333333333371,0,16,0,0.575907581391607,0.673928361925005,0,0,0,0,0,0.474666666666651,5.69599999999982,0,0.177152000000001,3.63499999999964,1105,1.13919999999996,10.8333333333333,16.4166666666667,4,0.0249691011235956,0.0570000000000004,0.123395833333334,0.377300000000001,0.967372638809388,2810,0,0.29644128113879,0,0.299323446092318,0.297323779370105,2.9267588,0,666768528981,21792446673,110997405,0,187412506,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,16,0,16,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71
development-amendment,16024002,n10-moderate-bg0,N10 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0899143967672128,0.510166429716565,0,0,NaN,NaN,NaN,NaN,0.0800142146410802,0.18,0.220000000000001,0.300000000000001,0.149779673063255,0.0697654584221751,1503,1760,1351,56,1726,3827,2742,1083,2394,1726,666,1,2,2,377,0.207599118942731,0,101,358,0,2,32,32,0,0,0,0,56,2260,123,0.531583333333361,56,47,0,0.492842493415343,0.587580823429577,0,0,0,0,0,0.595749999999972,7.03999999999967,0.109,0.578559999999998,0,0,1.42979999999993,112.583333333333,228.5,143.833333333333,0.0177488986784142,0.0492500000000009,0.0569119351100812,0.113000000000001,0.989338544179265,4436,134,0.0971596032461677,0.111940298507463,0.0970221629728379,0.10141309781703,4.0151767,0,2585228555266,84911020587,410907084,0,272549928,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,103,56,0,47,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903
development-amendment,16024002,n10-moderate-bg0,N10 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.203742875308147,0.409304143849052,0,0,NaN,NaN,NaN,NaN,0.198066808813078,0.48,0.680000000000001,1.2,0.396034115138593,0.197967306325516,2090,1396,635,0,663,2976,1260,1711,1508,663,845,1,5,0,742,0.531518624641834,0,1376,688,39,1,32,32,0,0,0,0,0,1508,1735,0.383499999999981,0,173,0,0.386408697586699,0.458688213214082,0,0,0,0,0,0.465333333333319,5.58399999999983,0,0.386048000000001,0,0,1.11679999999997,52.9166666666667,105,55.25,0.0272342406876792,0.0579999999999999,0.116512820512821,0.287000000000001,0.989922176122554,3351,0,0.102059086839749,0,0.0970221629728379,0.10141309781703,3.8278636,0,2585228555266,84911020587,410907084,0,272039397,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,173,0,173,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903
development-amendment,16024002,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.253451559587827,0.358265881222713,1,0,NaN,NaN,NaN,NaN,0.250717839374556,0.66,1.1,1.52,0.602857142857143,0.352139303482587,2140,3082,481,0,380,6571,936,5628,2469,380,2089,2,7,0,2582,0.837767683322518,0,1220,2168,94,1,32,32,0,0,0,0,0,2469,1263,0.85574999999996,0,3,0,0.853580792967457,0.895649323365547,0,0,0,0,0,1.02733333333326,12.3279999999991,0,0.632063999999999,3.60299999999965,2036,2.46559999999982,40.0833333333333,78,31.6666666666667,0.0260989617131734,0.0570000000000004,0.113436842105263,0.27305,0.988173237090505,7153,0,0.0891933454494618,0,0.0970221629728379,0.10141309781703,4.121087,0,2585228555266,84911020587,410907084,0,272767213,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,3,0,3,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903
development-amendment,16024002,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.669778418089048,0.1812127483722,1,0,NaN,NaN,NaN,NaN,0.954588959962094,2.84,3.38,3.78,2.27726605069889,1.32267709073679,1847,1527,155,0,129,3234,298,2931,1183,129,1054,1,5,0,1361,0.891290111329404,0,1525,1213,58,1,32,32,0,0,0,0,0,1183,1380,0.586333333333374,0,28,0,0.584539623106435,0.647101540053483,0,0,0,0,0,0.508999999999981,6.10799999999977,0,0.302848000000002,3.60299999999965,1156,1.22159999999995,12.9166666666667,24.8333333333333,10.75,0.036480026195154,0.093,0.346565891472868,0.906,0.972278429785512,3501,0,0.105112824907169,0,0.0970221629728379,0.10141309781703,3.3817079,0,2585228555266,84911020587,410907084,0,272256682,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,28,0,28,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903
development-amendment,16024002,n10-stressed-bg0,N10 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.110968966527464,0.491424625485446,0,0,NaN,NaN,NaN,NaN,0.0980431177446103,0.24,0.32,0.420000000000002,0.204667140488036,0.106624022743426,1850,2291,1358,3,1203,4955,2367,2588,2481,1203,1278,0,0,0,752,0.327811682650392,0,254,697,12,2,32,32,0,0,0,0,3,2472,313,0.631166666666723,3,55,0,0.591059160834379,0.678726692436612,0,0,0,0,0,0.76416666666662,9.16399999999943,0.006,0.632831999999998,0,0,1.83399999999989,113.166666666667,197.25,100.25,0.0188461203138623,0.0500000000000004,0.057043225270158,0.118,0.967922824991602,5637,9,0.287209508603867,0.444444444444444,0.293860189968339,0.300629895017497,3.7850354,0,2585228555266,87267812681,419797754,0,278585628,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,58,3,0,55,1,1,symmetric p-persistent CSMA renewal approximation,9.31184279488188,8.33333333333333,1.11742113538583,1,0.71
development-amendment,16024002,n10-stressed-bg0,N10 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.261883929409877,0.359706821910187,1,0,NaN,NaN,NaN,NaN,0.276886993603412,0.74,1.42,2.1,0.592561004501303,0.315674010897893,2111,1401,573,0,448,2970,1005,1960,1322,448,874,1,5,0,742,0.529621698786581,0,1391,686,40,1,32,32,0,0,0,0,0,1322,1588,0.384749999999981,0,102,0,0.380507347208677,0.457181369579982,0,0,0,0,0,0.466999999999985,5.60399999999983,0,0.338432,0,0,1.12079999999997,47.75,83.75,37.3333333333333,0.0270556745182014,0.0580000000000001,0.124435267857143,0.285000000000001,0.974761749250364,3284,0,0.28958587088916,0,0.293860189968339,0.300629895017497,3.0805567,0,2585228555266,87267812681,419797754,0,278075097,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,102,0,102,0,1,0,independent-start vulnerable-period ALOHA,3.75822527179351,8.33333333333333,0.450987032615222,1,0.71
development-amendment,16024002,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.334182355878333,0.304599136084819,1,0,NaN,NaN,NaN,NaN,0.331873963515755,0.92,1.22,1.54,1.08060175313907,0.748727789623315,2125,3085,440,0,232,6556,741,5815,2011,232,1779,0,0,0,2584,0.837601296596434,0,1205,2174,67,1,32,32,0,0,0,0,0,2011,988,0.858583333333292,0,2,0,0.863893341197468,0.906477126596484,0,0,0,0,0,1.02833333333326,12.3399999999991,0,0.514815999999995,3.60299999999965,2051,2.46799999999982,36.6666666666667,61.75,19.3333333333333,0.0264058346839547,0.0579999999999998,0.106620689655173,0.256,0.975806451612903,7028,0,0.283295389869095,0,0.293860189968339,0.300629895017497,3.5767551,0,2585228555266,87267812681,419797754,0,278802913,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,2,0,2,0,1,0,symmetric p-persistent CSMA renewal approximation,2.23577345505114,8.33333333333333,0.268292814606137,0.2401,0.71
development-amendment,16024002,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.738251138892691,0.197421510143891,1,0,NaN,NaN,NaN,NaN,1.1162473347548,3.34,4.16,4.94,2.88066808813077,1.76442075337597,1777,1467,153,0,95,3119,261,2853,978,95,883,1,5,0,1290,0.879345603271984,0,1447,1145,47,1,32,32,0,0,0,0,0,978,1130,0.577750000000039,0,27,0,0.575392456074035,0.634800417062283,0,0,0,0,0,0.488999999999983,5.8679999999998,0,0.250368000000003,3.60299999999965,1111,1.17359999999996,12.75,21.75,7.91666666666667,0.038182685753238,0.101,0.329842105263158,0.9209,0.945818181818182,3340,0,0.291017964071856,0,0.293860189968339,0.300629895017497,2.8711683,0,2585228555266,87267812681,419797754,0,278292382,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,27,0,27,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71
